elr,mileage,name,type,lat,lon
SBF,206.004 - 206.004,Shipley Office Depot,Authorised Access Point - Pedestrian,53.83175432,-1.77448764
SBF,205.1669 - 205.1669,,Authorised Access Point - Pedestrian,53.8326961,-1.77344938
SBF,205.1662 - 205.1662,,Authorised Access Point - Pedestrian,53.83274991,-1.77338831
SBF,205.1635 - 205.1635,,Authorised Access Point - Pedestrian,53.8329473,-1.77320492
SBF,205.162 - 205.162,Shipley South Jn,Authorised Access Point - Pedestrian,53.83303706,-1.77314366
SBF,205.1554 - 205.1554,,Authorised Access Point - Vehicle,53.83351229,-1.77254851
SBF,205.1515 - 205.1515,,Authorised Access Point - Vehicle,53.83377228,-1.77219763
SBF,206.1433 - 206.1433,Frizinghall Station,Authorised Access Point - Pedestrian,53.82104925,-1.76956331
SBF,206.1488 - 206.1488,,Authorised Access Point - Pedestrian,53.82080614,-1.7693368
SBF,206.1576 - 206.1576,,Authorised Access Point - Vehicle,53.82014905,-1.76883919
SBF,206.1581 - 206.1581,,Authorised Access Point - Pedestrian,53.82010405,-1.76880906
SBF,206.1578 - 206.1578,Frizinghall Station,Authorised Access Point - Pedestrian,53.81997796,-1.76867305
SBF,206.1606 - 206.1606,,Authorised Access Point - Pedestrian,53.819924,-1.76865816
SBF,206.1574 - 206.1574,Frizinghall Station,Authorised Access Point - Vehicle,53.8200496,-1.76853595
SBF,206.1602 - 206.1602,Frizinghall Station,Authorised Access Point - Pedestrian,53.81977095,-1.76852231
SBF,207.0558 - 207.0558,Car Sales  Old M6 Cash & Carry ,Authorised Access Point - Vehicle,53.81462191,-1.76443469
SBF,207.055 - 207.055,FRIZINGHALL SKODA GARAGE,Authorised Access Point - Road-Rail Machines,53.81472953,-1.76431259
SBF,207.1658 - 207.1658,Football Ground,Authorised Access Point - Vehicle,53.80638557,-1.75819416
SBF,208.077 - 208.077,Retail Park support road,Authorised Access Point - Vehicle,53.79952982,-1.75477185
SBF,208.1096 - 208.1096,Bradford Forster Sqr,Authorised Access Point - Pedestrian,53.79706308,-1.75279742
SBF,208.1096 - 208.1096,Bradford Forster Sqr,Authorised Access Point - Pedestrian,53.79706308,-1.75279742
SBF,208.121 - 208.121,,Authorised Access Point - Vehicle,53.79624409,-1.75227087
SBH1,0.0391 - 0.0391,SEEL ROAD,Authorised Access Point - Pedestrian,53.41145118,-2.82754267
SBH1,1.0128 - 1.0128,THOMAS DRIVE,Authorised Access Point - Pedestrian,53.41844353,-2.81066049
SBH1,1.1197 - 1.1197,PRESCOT STN,Authorised Access Point - Pedestrian,53.42320911,-2.79978081
SBH1,1.1185 - 1.1185,PRESCOT STN,Authorised Access Point - Pedestrian,53.42311953,-2.79973398
SBH1,1.1194 - 1.1194,PRESCOT STN,Authorised Access Point - Pedestrian,53.4237021,-2.79864637
SBH1,2.1051 - 2.1051,ECCLESTON PARK STN,Authorised Access Point - Pedestrian,53.43077115,-2.78040147
SBH1,2.106 - 2.106,ECCLESTON PARK STN,Authorised Access Point - Pedestrian,53.43099069,-2.77981849
SBH1,2.143 - 2.143,ECCLESTON PARK GSM-R REPEATER ACCESS POINT,Authorised Access Point - Pedestrian,53.43186719,-2.77635764
SBH1,3.0983 - 3.0983,THATTO HEATH STN,Authorised Access Point - Pedestrian,53.43637387,-2.76048352
SBH1,3.1004 - 3.1004,THATTO HEATH STN,Authorised Access Point - Pedestrian,53.43688581,-2.75913786
SBH2,5.0377 - 5.0377,ST. HELENS CENTRAL STN,Authorised Access Point - Pedestrian,53.45204807,-2.73058635
SBH2,5.144 - 5.144,GERRARDS BRIDGE,Authorised Access Point - Pedestrian,53.46070752,-2.73002744
SBH2,5.0396 - 5.0396,ST. HELENS CENTRAL STN,Authorised Access Point - Pedestrian,53.45330435,-2.72946348
SBH2,5.046 - 5.046,ST HELENS S/BOX RRAP,Authorised Access Point - Road-Rail Machines,53.45402676,-2.72891869
SBH3,6.055 - 6.055,"Haresfinch Road, St Helens",Authorised Access Point - Pedestrian,53.46350242,-2.72864455
SBH3,6.034 - 6.034,ISLANDS BROW,Authorised Access Point - Pedestrian,53.46505947,-2.72535737
SBH3,6.1461 - 6.1461,LAFFAK ROAD,Authorised Access Point - Pedestrian,53.47240463,-2.71617227
SBH3,8.1011 - 8.1011,ARCH LANE,Authorised Access Point - Vehicle,53.48506493,-2.68161907
SBH3,9.0017 - 9.0017,GARSWOOD STATION,Authorised Access Point - Pedestrian,53.48782108,-2.67268097
SBH3,9.0198 - 9.0198,GARSWOOD,Authorised Access Point - Vehicle,53.48895161,-2.66983531
SBH3,9.088 - 9.088,SPINDLE HILLOCK,Authorised Access Point - Pedestrian,53.49287379,-2.66279791
SBH3,9.0882 - 9.0882,"CAMP ROAD, GARSWOOD",Authorised Access Point - Pedestrian,53.49287379,-2.66279791
SBH3,10.0536 - 10.0536,BRYNSTATION,Authorised Access Point - Pedestrian,53.49942454,-2.64835271
SBH3,10.0524 - 10.0524,BRYN STATION,Authorised Access Point - Pedestrian,53.4998802,-2.64719886
SBH3,11.016 - 11.016,LAND GATE LANE,Authorised Access Point - Vehicle,53.50794752,-2.63626945
SBH3,12.0154 - 12.0154,INCE MOSS JN.,Authorised Access Point - Pedestrian,53.52037909,-2.6208296
SBH3,12.0662 - 12.0662,INCE MOSS FISHERIES,Authorised Access Point - Pedestrian,53.52416795,-2.61646521
SBJ,17.11 - 17.11,Swanley-Station Rd,Authorised Access Point - Pedestrian,51.39409954,0.17193017
SBJ,17.1518 - 17.1518,Godsel Road,Authorised Access Point - Vehicle,51.39375459,0.17743395
SBJ,18.0902 - 18.0902,Swanley/Eynsford-Bridge 531 Wested Lane,Authorised Access Point - Pedestrian,51.38699721,0.18774952
SBJ,23.0154 - 23.0154,Shoreham/Otford-Fackenden Lane nr Signal VS317,Authorised Access Point - Pedestrian,51.32529289,0.18832898
SBJ,21.1254 - 21.1254,EYNSFORD/SHOREHAM-BRIDGE 538,Authorised Access Point - Pedestrian,51.34455659,0.19455944
SBJ,21.0726 - 21.0726,LULLINGSTONE - EYNSFORD SUBSTATION,Authorised Access Point - Pedestrian,51.34886057,0.19523899
SBJ,19.088 - 19.088,Swanley/Eynsford-Crockenhill Lane,Authorised Access Point - Pedestrian,51.37446516,0.19805862
SBJ,24.0242 - 24.0242,Otford Station Car park,Authorised Access Point - Vehicle,51.31186832,0.19780625
SBJ,24.11 - 24.11,Otford Jn-Sevenoaks Rd near Signal VS321,Authorised Access Point - Pedestrian,51.30491229,0.19803342
SBJ,25.0308 - 25.0308,Otford Jn/Kemsing-Nr Signals VS332 and 34,Authorised Access Point - Pedestrian,51.29975344,0.2050314
SBJ,25.1166 - 25.1166,"Otford Jn/Kemsing-Bridge 554 Childsbridge Rd, Seal",Authorised Access Point - Pedestrian,51.29854581,0.2161198
SBJ,28.1342 - 28.1342,Kemsing/Borough Green-Ightham,Authorised Access Point - Pedestrian,51.29232527,0.28611778
SBJ,29.088 - 29.088,Borough Green Station,Authorised Access Point - Vehicle,51.29307312,0.30256431
SBJ,29.0968 - 29.0968,Borough Green-S & T Offices,Authorised Access Point - Vehicle,51.29313939,0.3055942
SBJ,31.088 - 31.088,Borough Green/West Malling-Seven Mile Lane,Authorised Access Point - Pedestrian,51.29730466,0.34761977
SBJ,31.0924 - 31.0924,Telston Lane  ,Authorised Access Point - Pedestrian,51.29730186,0.34820779
SBJ,31.1122 - 31.1122,Borough Green/West Malling-Teston Road,Authorised Access Point - Pedestrian,51.29733821,0.3508779
SBJ,32.022 - 32.022,Borough Green/West Malling-Aldon Rd,Authorised Access Point - Pedestrian,51.29823655,0.36209916
SBJ,29.1386 - 29.1386,BOROUGH GREEN SUBSTATION,Authorised Access Point - Pedestrian,51.30099344,0.38139352
SBJ,34.0616 - 34.0616,Borough Green/West Malling-Police Court Bridge,Authorised Access Point - Pedestrian,51.29563524,0.41116885
SBJ,34.1034 - 34.1034,Borough Green/West Malling-Swan Lane,Authorised Access Point - Pedestrian,51.29359324,0.41555164
SBJ,34.11 - 34.11,WEST MALLING CAR PARK,Authorised Access Point - Vehicle,51.29121226,0.42066207
SBJ,36.1012 - 36.1012,East Malling/Barming-Cowbarn,Authorised Access Point - Pedestrian,51.28330074,0.45764844
SBJ,37.1056 - 37.1056,Barming Station RRV,Authorised Access Point - Road-Rail Machines,51.28529281,0.48002731
SBJ,38.0176 - 38.0176,Barming/Maidstone East-London Road Bridge,Authorised Access Point - Pedestrian,51.28998275,0.48872797
SBJ,38.0748 - 38.0748,BARMING,Authorised Access Point - Pedestrian,51.290999,0.49591158
SBJ,39.0022 - 39.0022,Barming/Maidstone East-Fir Tree,Authorised Access Point - Pedestrian,51.28590418,0.50580379
SBJ,39.0308 - 39.0308,Barming/Maidstone East-Buckland Lane,Authorised Access Point - Pedestrian,51.28369961,0.50711803
SBJ,39.132 - 39.132,Mill Bridge,Authorised Access Point - Pedestrian,51.27768933,0.51520851
SBJ,39.1584 - 39.1584,Maidstone East-Signalbox,Authorised Access Point - Vehicle,51.27737534,0.518518
SBJ,40.088 - 40.088,Maidstone East/Bearstead-Vinters Park A20,Authorised Access Point - Pedestrian,51.27570422,0.53135987
SBJ,40.121 - 40.121,Maidstone East/Bearstead-Ashford Road,Authorised Access Point - Vehicle,51.27360769,0.53431306
SBJ,41.044 - 41.044,Maidstone East/Bearstead-Mote Park,Authorised Access Point - Vehicle,51.27076581,0.54631439
SBJ,42.0616 - 42.0616,Maidstone East/Bearstead-Bell Bridge,Authorised Access Point - Pedestrian,51.27648733,0.56928717
SBJ,43.1474 - 43.1474,Bearstead/Hollingbourne-Chrissmill Lane,Authorised Access Point - Pedestrian,51.27031432,0.60160447
SBJ,46.0506 - 46.0506,Hollingbourne/Harrietsham-Greenway Court,Authorised Access Point - Pedestrian,51.25399254,0.65043059
SBJ,47.0066 - 47.0066,Hollingbourne/Harrietsham-Goddington Lane,Authorised Access Point - Pedestrian,51.24757076,0.66429134
SBJ,47.154 - 47.154,Harrietsham/Lenham-A20 Turnpike Rd,Authorised Access Point - Pedestrian,51.24213124,0.68152968
SBJ,48.147 - 48.147,Harrietsham/Lenham-Old Ham Lane,Authorised Access Point - Pedestrian,51.23597311,0.70134379
SBJ,49.0022 - 49.0022,Lenham-Storage depot,Authorised Access Point - Pedestrian,51.23499595,0.70509742
SBJ,49.022 - 49.022,Lenham RRV,Authorised Access Point - Road-Rail Machines,51.2343645,0.7075102
SBJ,49.0506 - 49.0506,Lenham Road Bridge 658,Authorised Access Point - Pedestrian,51.23346563,0.71098167
SBJ,50.136 - 50.136,Lenham/Charing-Lenham Forstal Rd,Authorised Access Point - Pedestrian,51.22360302,0.74129699
SBJ,52.0308 - 52.0308,Lenham/Charing-Charing Heath Rd,Authorised Access Point - Pedestrian,51.21417824,0.76987879
SBJ,52.1012 - 52.1012,Lenham/Charing-Hook Lane Bridge 670,Authorised Access Point - Pedestrian,51.21170514,0.77820753
SBJ,53.099 - 53.099,Charing/Hothfield-Slaughterhouse Bridge 674,Authorised Access Point - Pedestrian,51.20368187,0.79633678
SBJ,54.0308 - 54.0308,Charing/Hothfield-Westwell Leacon,Authorised Access Point - Pedestrian,51.1967067,0.80478949
SBJ,55.0324 - 55.0324,Charing/Hothfield-Woolpack Rd Westwell Lane,Authorised Access Point - Pedestrian,51.187077,0.8222234
SBJ,56.1405 - 56.1405,Hothfield/Ashford-Eastwell Lane,Authorised Access Point - Pedestrian,51.17136465,0.84963477
SBJ,58.0066 - 58.0066,Hothfield/Ashford-Repton Farm Bridge 696,Authorised Access Point - Pedestrian,51.15578898,0.85911517
SBJ,57.1607 - 57.1607,Hothfield/Ashford-Maidstone Road,Authorised Access Point - Pedestrian,51.15758309,0.85931182
SBJ,57.1607 - 57.1607,Hothfield/Ashford-Maidstone Road,Authorised Access Point - Pedestrian,51.15758309,0.85931182
SBJ,58.0462 - 58.0462,Hothfield/Ashford-Chart Rd Bridge 697,Authorised Access Point - Pedestrian,51.15257882,0.85944604
SBJ,58.077 - 58.077,Ashford  A  Junction,Authorised Access Point - Pedestrian,51.15017294,0.86072754
SBK2,0.088 - 0.088,Sudbrook Pumping station,Authorised Access Point - Pedestrian,51.47449255,-3.19293555
SBK2,0.088 - 0.088,Sudbrook P W Cabin,Authorised Access Point - Pedestrian,51.48003252,-3.16152846
SBO,5.1427 - 5.1427,Shawfair Station,Authorised Access Point - Pedestrian,55.91676594,-3.09030611
SBO,5.1427 - 5.1427,Shawfair Station,Authorised Access Point - Pedestrian,55.91676594,-3.09030611
SBO,5.1252 - 5.1252,Shawfair Station,Authorised Access Point - Pedestrian,55.91819831,-3.09009194
SBO,5.1252 - 5.1252,Shawfair Station,Authorised Access Point - Pedestrian,55.91819831,-3.09009194
SBO,6.0893 - 6.0893,Sheriffhall GSM-R,Authorised Access Point - Pedestrian,55.90672867,-3.08884543
SBO,7.023 - 7.023,Kings Gate Jn,Authorised Access Point - Pedestrian,55.89781432,-3.08679971
SBO,8.0656 - 8.0656,Eskbank Station,Authorised Access Point - Pedestrian,55.8804338,-3.08281671
SBO,8.0481 - 8.0481,Eskbank Station,Authorised Access Point - Pedestrian,55.88187048,-3.08282642
SBO,7.1098 - 7.1098,Cemetery Road,Authorised Access Point - Pedestrian,55.8912552,-3.08289571
SBO,8.0158 - 8.0158,Hardengreen Industrial Estate RRAP,Authorised Access Point - Road-Rail Machines,55.87322209,-3.08005532
SBO,9.1147 - 9.1147,Newtongrange Station,Authorised Access Point - Pedestrian,55.865171,-3.06894862
SBO,9.1322 - 9.1322,Newtongrange Station,Authorised Access Point - Pedestrian,55.86373503,-3.06885639
SBO,9.1504 - 9.1504,BUTLERFIELD RRAP,Authorised Access Point - Road-Rail Machines,55.86223886,-3.06876259
SBO,11.0627 - 11.0627,Engine Road RRAP,Authorised Access Point - Road-Rail Machines,55.8420174,-3.05981732
SBO,11.1545 - 11.1545,Gorebridge Station,Authorised Access Point - Pedestrian,55.84034564,-3.04696983
SBO,11.172 - 11.172,Gorebridge Station,Authorised Access Point - Pedestrian,55.83954235,-3.0448564
SBO,12.0591 - 12.0591,FUSHIEBRIDGE JCN,Authorised Access Point - Vehicle,55.83543635,-3.03930801
SBO,12.1145 - 12.1145,OB011/029,Authorised Access Point - Pedestrian,55.83161588,-3.03492904
SBO,12.1757 - 12.1757,OB011/030,Authorised Access Point - Pedestrian,55.82786675,-3.02909376
SBO,15.0735 - 15.0735,WILLOWBURN/HALFLAW,Authorised Access Point - Road-Rail Machines,55.82819796,-2.97385778
SBO,15.159 - 15.159,OB011/038,Authorised Access Point - Pedestrian,55.82167151,-2.96925273
SBO,16.1476 - 16.1476,Cowbraehill GSM-R,Authorised Access Point - Pedestrian,55.80908763,-2.96856956
SBO,16.0175 - 16.0175,TYNEHEAD JCN,Authorised Access Point - Vehicle,55.81906413,-2.96729504
SBO,18.0862 - 18.0862,Falahill GSM-R,Authorised Access Point - Pedestrian,55.78688433,-2.95937194
SBO,18.1703 - 18.1703,Heriot RRAP,Authorised Access Point - Road-Rail Machines,55.7811602,-2.95285032
SBO,18.174 - 18.174,Heriot Underpass,Authorised Access Point - Pedestrian,55.78086956,-2.95267262
SBO,19.1137 - 19.1137,HANGINGSHAW,Authorised Access Point - Pedestrian,55.77229454,-2.94562003
SBO,20.1268 - 20.1268,HALTREE,Authorised Access Point - Pedestrian,55.7605042,-2.92791833
SBO,21.136 - 21.136,CROOKSTONE COTTAGE / HAZELBANK MAST,Authorised Access Point - Pedestrian,55.7469343,-2.91995109
SBO,22.0786 - 22.0786,OB011/059 PENPLOTH,Authorised Access Point - Pedestrian,55.73839673,-2.91389384
SBO,22.0798 - 22.0798,Fountainhall RRAP,Authorised Access Point - Road-Rail Machines,55.73833115,-2.91377127
SBO,25.0591 - 25.0591,UB011/066 WATHERSTANE GSMR,Authorised Access Point - Pedestrian,55.70316165,-2.89003449
SBO,28.093 - 28.093,BOW RRV,Authorised Access Point - Road-Rail Machines,55.66598601,-2.8782339
SBO,28.1004 - 28.1004,BOW BRIDGE/FERNIEHURST GSMR,Authorised Access Point - Pedestrian,55.66541625,-2.87786822
SBO,29.1016 - 29.1016,BOWLAND JCN RRV,Authorised Access Point - Road-Rail Machines,55.65305027,-2.86791805
SBO,29.1128 - 29.1128,BOWLAND JN STEPS,Authorised Access Point - Pedestrian,55.65226626,-2.8670966
SBO,26.0959 - 26.0959,STOW STATION PLATFORM 2,Authorised Access Point - Pedestrian,55.69264467,-2.86712665
SBO,26.0959 - 26.0959,STOW STATION PLATFORM 1,Authorised Access Point - Pedestrian,55.69264467,-2.86712665
SBO,26.1134 - 26.1134,STOW STATION PLATFORM 1,Authorised Access Point - Pedestrian,55.69122713,-2.86669598
SBO,30.1146 - 30.1146,OB011/083,Authorised Access Point - Pedestrian,55.64259459,-2.84803381
SBO,31.0569 - 31.0569,BUCKHOLM,Authorised Access Point - Pedestrian,55.63703172,-2.83453657
SBO,32.0588 - 32.0588,WHEATLANDS ROAD,Authorised Access Point - Pedestrian,55.62498486,-2.82658163
SBO,33.0404 - 33.0404,GALASHIELS STATION,Authorised Access Point - Pedestrian,55.61835745,-2.8071141
SBO,33.0579 - 33.0579,GALASHIELS STATION,Authorised Access Point - Pedestrian,55.61758267,-2.80592007
SBO,33.0681 - 33.0681,GALASHIELS RRV,Authorised Access Point - Road-Rail Machines,55.61709166,-2.80379038
SBO,33.1139 - 33.1139,GALASHIELS GSMR,Authorised Access Point - Pedestrian,55.61411975,-2.79973037
SBO,34.0465 - 34.0465,Langlee Drive,Authorised Access Point - Pedestrian,55.60990056,-2.78619415
SBO,34.0466 - 34.0466,Dale Street,Authorised Access Point - Pedestrian,55.60992674,-2.78617404
SBO,34.0902 - 34.0902,Woodstock Ave,Authorised Access Point - Pedestrian,55.60921138,-2.78000219
SBO,35.0079 - 35.0079,ESSENSIDE GSMR,Authorised Access Point - Pedestrian,55.60788656,-2.76666597
SBO,35.0429 - 35.0429,TWEEDBANK RRV / GSMR,Authorised Access Point - Road-Rail Machines,55.60671198,-2.76193512
SBO,35.0495 - 35.0495,TWEEDBANK STATION,Authorised Access Point - Pedestrian,55.60643892,-2.76105205
SBR,32.1034 - 32.1034,HITCHIN B JN,Authorised Access Point - Pedestrian,51.96121544,-0.26378952
SBR,33.0044 - 33.0044,Highover Farm Occupation L/C,Authorised Access Point - Vehicle,51.96629637,-0.2577262
SBR,33.0685 - 33.0685,STOTFOLD ROAD STEPS,Authorised Access Point - Pedestrian,51.97043595,-0.25248438
SBR,33.0748 - 33.0748,Stotfold Road Vehicle Park,Authorised Access Point - Vehicle,51.9721505,-0.25228642
SBR,34.0198 - 34.0198,Burnhall Rise,Authorised Access Point - Pedestrian,51.97707522,-0.23941254
SBR,34.11 - 34.11,LETCHWORTH STN,Authorised Access Point - Pedestrian,51.98020593,-0.22931519
SBR,34.1232 - 34.1232,Letchworth Relay Room,Authorised Access Point - Vehicle,51.98082912,-0.22710637
SBR,34.165 - 34.165,Letchworth C.S.D.,Authorised Access Point - Vehicle,51.98184328,-0.22339677
SBR,35.1034 - 35.1034,Green Lane,Authorised Access Point - Vehicle,51.98594507,-0.20805992
SBR,36.055 - 36.055,Baldock: Football Club,Authorised Access Point - Pedestrian,51.99169947,-0.19390573
SBR,36.1053 - 36.1053,BALDOCK STATION SOUTH,Authorised Access Point - Vehicle,51.9929241,-0.18757862
SBR,36.1144 - 36.1144,Baldock Station North,Authorised Access Point - Vehicle,51.99308634,-0.18643593
SBR,36.1215 - 36.1215,BALDOCK STATION NORTH,Authorised Access Point - Vehicle,51.9931349,-0.18550176
SBR,37.11 - 37.11,Bygraves,Authorised Access Point - Pedestrian,51.99690089,-0.16450405
SBR,38.1463 - 38.1463,U/B12,Authorised Access Point - Pedestrian,52.00736353,-0.14302163
SBR,40.044 - 40.044,Fordhams,Authorised Access Point - Vehicle,52.02403496,-0.1237468
SBR,40.0484 - 40.0484,Fordhams Farm South,Authorised Access Point - Pedestrian,52.02432616,-0.12339936
SBR,40.088 - 40.088,Fordhams Farm North,Authorised Access Point - Pedestrian,52.02678122,-0.12003136
SBR,41 - 41,ASHWELL & MORDEN STN,Authorised Access Point - Pedestrian,52.03070829,-0.109764
SBR,41.0374 - 41.0374,Ashwell & Morden,Authorised Access Point - Vehicle,52.03194503,-0.10558611
SBR,42.0176 - 42.0176,U/B 18,Authorised Access Point - Pedestrian,52.03766679,-0.08684163
SBR,43.0286 - 43.0286,Litlington AHB,Authorised Access Point - Vehicle,52.04441586,-0.06457731
SBR,43.0286 - 43.0286,,Authorised Access Point,52.04441586,-0.06457731
SBR,43.1122 - 43.1122,A505 Roundabout [South],Authorised Access Point - Pedestrian,52.04718857,-0.05439481
SBR,43.1694 - 43.1694,A505 Roundabout [North],Authorised Access Point - Pedestrian,52.04876896,-0.04719451
SBR,44.0418 - 44.0418,IVY FARM,Authorised Access Point - Pedestrian,52.05010698,-0.04112732
SBR,44.0836 - 44.0836,Green Drift,Authorised Access Point - Pedestrian,52.0512696,-0.0358842
SBR,44.1342 - 44.1342,Royston Station Car Park,Authorised Access Point - Vehicle,52.05265631,-0.02953705
SBR,44.1584 - 44.1584,ROYSTON STN,Authorised Access Point - Pedestrian,52.05317268,-0.02707853
SBR,45.0525 - 45.0525,Shakespeare Road,Authorised Access Point - Pedestrian,52.05728068,-0.02002705
SBR,45.0726 - 45.0726,Royston: Allotments,Authorised Access Point - Pedestrian,52.05872448,-0.01872327
SBR,45.1254 - 45.1254,Royston North,Authorised Access Point - Pedestrian,52.0625352,-0.01540345
SBR,46.0264 - 46.0264,Royston  North of Station ,Authorised Access Point - Pedestrian,52.06810954,-0.01056032
SBR,46.1112 - 46.1112,SBR SUBSTATION,Authorised Access Point - Pedestrian,52.07427815,-0.005297
SBR,47.094 - 47.094,HIGH BRIDGE NO 21,Authorised Access Point - Pedestrian,52.08576209,0.00476218
SBR,47.1122 - 47.1122,MELDRETH FOOT CROSSING,Authorised Access Point - Pedestrian,52.08707291,0.00593754
SBR,47.165 - 47.165,Meldreth & Melbourn Stn.,Authorised Access Point - Pedestrian,52.09091046,0.00922623
SBR,48.026 - 48.026,FLAMBARDS ,Authorised Access Point - Pedestrian,52.093606,0.01150936
SBR,48.1166 - 48.1166,COLLEGE FARM NO 25 XIN,Authorised Access Point - Pedestrian,52.10016089,0.01726348
SBR,48.154 - 48.154,Blue Lagoon L.C.  no. 26 ,Authorised Access Point - Pedestrian,52.10287211,0.01961988
SBR,49.0814 - 49.0814,Meldreth Road L.C. AHB,Authorised Access Point,52.11035882,0.02612113
SBR,49.0814 - 49.0814,Meldreth Road AHB Crossing,Authorised Access Point - Pedestrian,52.11035882,0.02612113
SBR,49.1408 - 49.1408,Shepreth Station & L.C.  MCB-CCTV ,Authorised Access Point - Pedestrian,52.1141605,0.03093802
SBR,49.1464 - 49.1464,Shepreth FTN,Authorised Access Point - Vehicle,52.11458675,0.03124951
SBR,50.011 - 50.011,ANGLE LANE L.C.  MWL ,Authorised Access Point - Pedestrian,52.11555457,0.03665389
SBR,50.1587 - 50.1587,FOXTON DEPOT 2,Authorised Access Point - Pedestrian,52.11914559,0.0554841
SBR,50.1593 - 50.1593,FOXTON DEPOT 1,Authorised Access Point - Pedestrian,52.11913238,0.05557114
SBR,50.1628 - 50.1628,Foxton Station / L.C. & R.R.,Authorised Access Point - Pedestrian,52.11916554,0.05604156
SBR,52.1012 - 52.1012,Harston L.C.  AHB ,Authorised Access Point - Pedestrian,52.13374556,0.08551325
SBR,53.041 - 53.041,LONDON  ROAD OB N0 31,Authorised Access Point - Pedestrian,52.13906106,0.09837039
SBR,54.0022 - 54.0022,Hauxton L.C.  AHB ,Authorised Access Point,52.14510189,0.11382858
SBR,54.009 - 54.009,RECTORY FARM L.C.,Authorised Access Point - Vehicle,52.14539375,0.11460243
SBR,55.0599 - 55.0599,SHEPRETH BRANCH JUNCTION,Authorised Access Point - Vehicle,52.15707602,0.13498057
SCC,3.0858 - 3.0858,"Sheepcote Lane Curve, Latchmere Jn",Authorised Access Point - Pedestrian,51.47025081,-0.16239495
SCC,3.055 - 3.055,SHEEPCOTE LANE,Authorised Access Point - Pedestrian,51.47040996,-0.15763697
SCD,0.0112 - 0.0112,GRANT RAIL YARD,Authorised Access Point - Vehicle,53.59122158,-0.63764956
SCD,0.011 - 0.011,GRANT RAIL YARD,Authorised Access Point - Pedestrian,53.59121242,-0.63763474
SCG,0.0924 - 0.0924,OB,Authorised Access Point - Pedestrian,54.88639746,-2.93082108
SCM1,89.129 - 89.129,"A721 MUIR STREET, MOTHERWELL",Authorised Access Point - Vehicle,55.79543652,-3.99770552
SCM1,89.1137 - 89.1137,"MUIR STREET  2 , MOTHERWELL",Authorised Access Point - Vehicle,55.79427251,-3.99716281
SCM1,91.007 - 91.007,MOSSEND  SOUTH JUNCTION ,Authorised Access Point,55.81709599,-3.99526434
SCM1,91.0087 - 91.0087,"JERVISTON JN  2 , OFF KIRKLEE ROAD",Authorised Access Point - Vehicle,55.81381711,-3.99440867
SCM1,90.1378 - 90.1378,"JERVISTON JN  1 , OFF KIRKLEE ROAD",Authorised Access Point - Vehicle,55.80994288,-3.99385466
SCM2,94.0103 - 94.0103,WHIFFLET NORTH JN,Authorised Access Point - Pedestrian,55.85471266,-4.0203238
SCM2,93.1637 - 93.1637,"WHIFFLET STATION, COATBANK ST",Authorised Access Point - Pedestrian,55.85351207,-4.01791287
SCM2,93.1317 - 93.1317,"B753 CALDER STREET, WHIFFLET",Authorised Access Point - Pedestrian,55.85163081,-4.01480863
SCM2,92.0213 - 92.0213,"CLAY ROAD, MOSSEND YARD",Authorised Access Point - Vehicle,55.82984171,-4.00064305
SCM2,91.0932 - 91.0932,OB 11 MOSSEND NORTH JN,Authorised Access Point - Vehicle,55.82155992,-3.99674754
SCM2,91.0484 - 91.0484,UB 53 MOSSEND OFF CLYDESDALE RD,Authorised Access Point - Vehicle,55.81797365,-3.99539704
SCM3,95.1411 - 95.1411,"GARTSHERRIE SOUTH JN, Gartgill Rd",Authorised Access Point - Pedestrian,55.87590016,-4.04383547
SCM3,97.0107 - 97.0107,GARNQUEEN NORTH JN,Authorised Access Point - Pedestrian,55.89353902,-4.04078271
SCM3,97.015 - 97.015,GARNQUEEN NORTH JN,Authorised Access Point - Pedestrian,55.8937953,-4.04034038
SCM3,97.011 - 97.0154,"Glenboig, New Road",Authorised Access Point - Vehicle,55.89359214,-4.04018097
SCM3,95.05 - 95.05,GARTSHERRIE,Authorised Access Point - Pedestrian,55.86948844,-4.03703487
SCM3,94.1578 - 94.1578,COATBRIDGE CENTRAL STATION  3 ,Authorised Access Point - Vehicle,55.86424554,-4.03327633
SCM3,94.1307 - 94.1307,COATBRIDGE CENTRAL STATION  1 ,Authorised Access Point - Pedestrian,55.8622014,-4.0318367
SCM3,94.1063 - 94.1063,KIRK STREET ACCESS GATE,Authorised Access Point - Pedestrian,55.8603873,-4.03028939
SCM3,97.1306 - 97.1306,"GREENFOOT LC, MOLLINSBURN ROAD",Authorised Access Point - Vehicle,55.90176589,-4.03109739
SCM3,94.0889 - 94.0889,STOBCROSS STREET ACCESS GATE,Authorised Access Point - Vehicle,55.85931229,-4.02861139
SCM3,97.1477 - 97.1477,Not Given,Authorised Access Point - Pedestrian,55.90301739,-4.02997428
SCM3,98.037 - 98.037,OB 81 GAIN ROAD,Authorised Access Point - Pedestrian,55.90814244,-4.0276344
SCM3,99.0049 - 99.0049,"B802 CONDORRAT ROAD, HALLBRAE",Authorised Access Point - Pedestrian,55.91917663,-4.02045076
SCM3,100.0798 - 100.0798,"LENZIEMILL ROAD, GREENFAULDS",Authorised Access Point - Road-Rail Machines,55.93401612,-3.99504628
SCM3,100.0869 - 100.0869,NOT GIVEN,Authorised Access Point - Pedestrian,55.93449437,-3.99442568
